booking_id,check_in,nights,lead_time_days,adults,children,country,room_type,market_segment,adr_eur,is_cancelled,revenue_eur
2580,2026-04-15,2,50,3,2,Portugal,Deluxe,Direct,186.39,1,0.0
2581,2025-06-19,12,35,2,0,Egypt,Standard,Travel Agency,105.79,1,0.0
2582,2025-11-01,13,100,2,0,Portugal,Family,OTA,139.78,1,0.0
2583,2025-08-12,1,75,4,0,Italy,Family,Corporate,186.12,0,186.12
2584,2025-04-10,11,76,2,0,UAE,Superior,Travel Agency,131.27,0,1443.97
2585,2026-06-08,4,28,3,1,Egypt,Superior,Corporate,93.57,1,0.0
2586,2025-09-26,8,6,2,1,UAE,Family,Corporate,199.86,0,1598.88
2587,2026-06-07,8,5,2,1,Greece,Standard,Direct,60.96,0,487.68
2588,2025-10-12,9,56,2,2,Greece,Family,OTA,167.51,0,1507.59
2589,2025-03-22,13,88,3,0,France,Suite,Direct,221.83,0,2883.79
2590,2025-06-21,8,14,2,0,Greece,Deluxe,Direct,128.06,0,1024.48
2591,2025-02-14,5,12,2,0,Italy,Standard,Corporate,88.32,0,441.6
2592,2025-06-24,3,131,2,0,Portugal,Standard,OTA,46.67,1,0.0
2593,2025-01-21,2,137,1,1,Egypt,Standard,Corporate,73.82,0,147.64
2594,2025-12-09,11,114,3,2,Turkey,Suite,Corporate,248.33,0,2731.63
2595,2025-10-19,10,157,2,2,Spain,Deluxe,OTA,132.15,1,0.0
2596,2025-05-19,2,125,1,0,Turkey,Suite,Corporate,269.46,0,538.92
2597,2025-12-10,7,91,3,0,Italy,Standard,Corporate,75.7,0,529.9
2598,2025-03-20,8,54,4,0,Egypt,Superior,Direct,145.95,0,1167.6
2599,2026-02-22,4,24,2,2,Portugal,Deluxe,Travel Agency,190.93,0,763.72
2600,2026-04-05,14,45,4,1,Italy,Family,Travel Agency,139.22,0,1949.08
2601,2026-02-25,4,124,3,2,Italy,Standard,OTA,89.32,0,357.28
2602,2026-06-23,14,176,4,2,Spain,Family,OTA,179.16,0,2508.24
2603,2025-02-18,2,53,4,0,Portugal,Standard,Corporate,69.9,0,139.8
2604,2026-05-21,6,48,4,0,Italy,Family,OTA,175.04,0,1050.24
2605,2025-07-19,7,30,2,0,Portugal,Suite,Travel Agency,307.76,0,2154.32
2606,2025-10-02,10,9,1,0,Spain,Superior,Corporate,123.0,0,1230.0
2607,2025-06-17,10,91,4,0,UAE,Suite,Travel Agency,257.74,0,2577.4
2608,2026-05-31,4,87,4,1,Greece,Suite,Direct,236.49,0,945.96
2609,2025-06-06,8,71,4,0,France,Superior,Travel Agency,119.64,0,957.12
2610,2025-12-17,2,112,2,0,France,Deluxe,Direct,129.75,0,259.5
2611,2025-09-18,14,126,2,0,Italy,Superior,OTA,128.25,0,1795.5
2612,2026-02-20,13,9,1,2,Egypt,Superior,Travel Agency,144.8,0,1882.4
2613,2026-01-02,5,25,2,2,Turkey,Deluxe,OTA,170.25,0,851.25
2614,2025-04-07,6,99,2,0,Greece,Standard,Corporate,61.88,0,371.28
2615,2026-02-14,9,169,4,0,Spain,Suite,Corporate,216.1,0,1944.9
2616,2025-11-10,6,148,3,1,France,Deluxe,Direct,207.94,0,1247.64
2617,2025-06-30,12,27,2,1,Greece,Deluxe,Direct,182.86,0,2194.32
2618,2026-03-05,7,130,1,0,Greece,Superior,Corporate,127.83,0,894.81
2619,2025-07-16,7,115,1,1,France,Standard,Corporate,116.7,0,816.9
2620,2025-08-20,12,75,1,0,Turkey,Superior,OTA,109.24,0,1310.88
2621,2025-06-24,12,69,1,2,Greece,Standard,Corporate,97.35,0,1168.2
2622,2025-09-09,3,60,2,0,Turkey,Standard,Direct,109.16,0,327.48
2623,2025-04-13,11,79,2,0,France,Deluxe,Travel Agency,142.74,0,1570.14
2624,2025-06-09,11,171,1,0,Turkey,Superior,Travel Agency,121.1,0,1332.1
2625,2025-01-08,12,153,2,1,Egypt,Deluxe,Direct,176.0,1,0.0
2626,2025-05-01,11,131,2,0,UAE,Family,Travel Agency,149.53,0,1644.83
2627,2025-01-09,10,147,2,0,Turkey,Family,Travel Agency,165.35,0,1653.5
2628,2025-07-17,10,138,3,0,Greece,Family,Direct,200.38,0,2003.8
2629,2025-11-24,5,162,2,0,UAE,Standard,Direct,84.84,1,0.0
2630,2026-06-05,14,45,2,0,Italy,Standard,OTA,81.49,0,1140.86
2631,2025-11-22,7,81,3,0,France,Suite,OTA,238.55,1,0.0
2632,2025-02-06,11,44,2,1,Egypt,Family,Corporate,203.19,0,2235.09
2633,2026-03-10,10,44,2,2,UAE,Superior,OTA,86.87,0,868.7
2634,2026-01-28,2,145,2,0,Italy,Suite,OTA,228.74,0,457.48
2635,2025-01-17,14,159,2,0,France,Deluxe,OTA,116.49,0,1630.86
2636,2025-10-29,1,96,2,0,Greece,Deluxe,Corporate,142.0,0,142.0
2637,2025-07-15,4,76,4,2,Greece,Superior,Travel Agency,113.61,0,454.44
2638,2025-08-02,8,94,1,2,Egypt,Family,Travel Agency,129.16,0,1033.28
2639,2025-02-08,9,111,2,0,France,Deluxe,OTA,130.1,1,0.0
2640,2025-06-30,7,158,2,2,UAE,Deluxe,Direct,154.8,0,1083.6
2641,2026-04-06,5,52,2,0,UAE,Superior,Travel Agency,120.7,0,603.5
2642,2025-10-06,8,161,1,0,Egypt,Suite,Corporate,283.08,0,2264.64
2643,2025-10-18,6,53,2,2,Italy,Family,Corporate,189.43,1,0.0
2644,2025-12-03,1,66,2,0,Greece,Standard,Direct,75.55,0,75.55
2645,2025-12-15,5,34,3,2,Portugal,Superior,Travel Agency,112.94,0,564.7
2646,2025-10-19,12,156,4,1,Egypt,Suite,Corporate,243.79,0,2925.48
2647,2026-03-17,8,150,3,2,Turkey,Family,Direct,163.78,0,1310.24
2648,2026-02-23,12,27,2,0,Egypt,Suite,Direct,245.86,0,2950.32
2649,2025-03-29,14,66,3,1,Italy,Standard,Direct,67.65,0,947.1
2650,2025-08-09,13,134,2,1,Italy,Deluxe,Corporate,157.1,0,2042.3
2651,2026-05-07,14,91,2,1,UAE,Standard,Travel Agency,78.53,0,1099.42
2652,2025-03-20,9,129,2,0,Italy,Family,Corporate,169.48,0,1525.32
2653,2025-10-27,5,144,4,0,Greece,Deluxe,OTA,145.16,0,725.8
2654,2026-01-12,10,163,2,2,UAE,Standard,Travel Agency,98.61,1,0.0
2655,2025-11-28,13,4,4,0,Egypt,Family,OTA,191.05,1,0.0
2656,2026-05-12,6,79,1,0,Turkey,Superior,Corporate,103.24,0,619.44
2657,2025-03-15,8,179,3,2,France,Deluxe,Corporate,167.59,0,1340.72
2658,2025-05-08,5,8,2,0,Spain,Superior,Travel Agency,108.05,0,540.25
2659,2026-05-18,7,44,2,0,Italy,Family,OTA,173.43,0,1214.01
2660,2026-06-14,11,73,3,0,Egypt,Suite,Direct,228.8,0,2516.8
2661,2026-01-30,4,82,3,0,Greece,Standard,Direct,119.82,0,479.28
2662,2025-01-23,13,20,2,1,Egypt,Suite,Travel Agency,276.63,1,0.0
2663,2025-03-28,13,156,4,0,Spain,Deluxe,Travel Agency,133.73,0,1738.49
2664,2025-05-31,14,125,2,0,Egypt,Family,Direct,166.83,0,2335.62
2665,2025-08-10,7,83,2,0,Spain,Superior,Corporate,119.01,0,833.07
2666,2025-08-09,5,77,4,0,Greece,Suite,Travel Agency,253.53,1,0.0
2667,2026-02-17,9,153,2,0,Greece,Standard,Direct,54.98,0,494.82
2668,2025-06-04,4,56,2,1,Egypt,Standard,Corporate,58.62,0,234.48
2669,2025-02-18,8,56,1,1,Turkey,Deluxe,Travel Agency,78.75,0,630.0
2670,2026-04-18,8,109,2,1,France,Family,OTA,188.61,0,1508.88
2671,2026-02-06,8,137,2,0,Portugal,Family,Travel Agency,139.59,0,1116.72
2672,2026-05-23,13,95,3,0,Turkey,Superior,Travel Agency,93.93,0,1221.09
2673,2026-05-30,12,85,2,2,UAE,Superior,Corporate,131.5,0,1578.0
2674,2026-04-16,13,64,1,0,Portugal,Family,Corporate,195.26,0,2538.38
2675,2026-03-06,9,121,2,0,Turkey,Superior,Direct,148.17,0,1333.53
2676,2026-05-07,7,119,2,0,Turkey,Suite,Corporate,287.56,0,2012.92
2677,2025-12-26,4,76,1,0,UAE,Family,OTA,245.61,0,982.44
2678,2025-08-01,1,159,3,0,Spain,Standard,Travel Agency,71.14,1,0.0
2679,2025-02-04,13,104,2,1,UAE,Suite,OTA,225.45,1,0.0
2680,2025-09-05,12,74,4,0,UAE,Superior,Travel Agency,119.98,0,1439.76
2681,2026-03-09,6,62,2,0,Greece,Superior,Corporate,77.0,0,462.0
2682,2026-03-17,1,161,4,0,Spain,Deluxe,Corporate,144.03,0,144.03
2683,2025-01-30,14,146,4,0,Italy,Standard,OTA,83.54,0,1169.56
2684,2025-11-12,10,170,2,1,Italy,Standard,Corporate,91.88,0,918.8
2685,2025-11-18,2,22,3,0,UAE,Suite,OTA,254.61,0,509.22
2686,2026-04-04,13,70,2,1,Italy,Deluxe,Travel Agency,143.3,0,1862.9
2687,2026-04-27,8,108,1,2,Egypt,Suite,Corporate,210.15,1,0.0
2688,2025-01-01,5,118,4,2,Egypt,Family,Corporate,149.68,0,748.4
2689,2025-05-31,12,157,1,0,France,Deluxe,Corporate,101.61,0,1219.32
2690,2025-12-18,10,150,2,0,Italy,Deluxe,OTA,136.27,0,1362.7
2691,2025-08-27,12,59,1,0,France,Family,Corporate,141.5,0,1698.0
2692,2025-10-20,14,4,2,0,Portugal,Superior,Corporate,97.86,0,1370.04
2693,2025-06-28,3,17,2,0,UAE,Standard,OTA,89.72,0,269.16
2694,2025-04-01,9,99,2,0,Turkey,Family,Travel Agency,145.65,0,1310.85
2695,2026-04-07,14,62,2,2,Italy,Deluxe,Corporate,152.14,0,2129.96
2696,2026-05-28,6,42,2,1,Turkey,Deluxe,OTA,143.04,0,858.24
2697,2025-01-03,4,83,3,0,Turkey,Standard,Direct,88.38,0,353.52
2698,2025-06-20,12,57,3,1,Greece,Deluxe,Direct,164.12,0,1969.44
2699,2026-02-21,7,79,2,1,Turkey,Standard,OTA,71.55,1,0.0
2700,2025-04-03,4,93,1,2,Greece,Standard,OTA,80.06,0,320.24
2701,2025-12-30,9,95,2,0,Egypt,Deluxe,Direct,143.13,0,1288.17
2702,2025-12-24,4,159,3,2,UAE,Superior,Direct,98.57,1,0.0
2703,2026-05-16,9,154,2,0,Spain,Suite,Travel Agency,222.77,0,2004.93
2704,2025-03-19,3,141,2,0,UAE,Suite,Direct,251.69,0,755.07
2705,2026-01-21,8,88,3,0,Greece,Suite,OTA,272.77,1,0.0
2706,2025-04-10,10,56,2,2,Italy,Suite,Direct,269.28,0,2692.8
2707,2025-02-26,4,136,1,0,Egypt,Superior,Travel Agency,78.59,0,314.36
2708,2025-05-11,12,155,2,0,France,Standard,Travel Agency,112.23,0,1346.76
2709,2026-04-20,12,61,1,2,Italy,Superior,Direct,87.34,0,1048.08
2710,2026-06-12,6,39,2,0,Turkey,Standard,Direct,83.55,0,501.3
2711,2025-10-30,12,102,1,0,Greece,Standard,Travel Agency,87.84,0,1054.08
2712,2025-12-31,6,50,1,0,UAE,Superior,Direct,72.88,0,437.28
2713,2025-07-14,1,78,2,0,Portugal,Family,Direct,170.63,0,170.63
2714,2025-04-13,1,157,4,1,UAE,Suite,Travel Agency,274.0,0,274.0
2715,2025-11-17,6,116,2,1,Greece,Deluxe,Travel Agency,94.54,0,567.24
2716,2025-11-07,2,142,4,0,Italy,Superior,Corporate,170.47,0,340.94
2717,2025-10-01,6,39,1,1,Turkey,Standard,Direct,45.0,0,270.0
2718,2025-01-24,7,26,4,1,Egypt,Suite,Direct,247.2,1,0.0
2719,2025-01-18,1,179,4,2,France,Superior,Travel Agency,73.9,0,73.9
2720,2025-05-18,13,31,2,2,France,Family,OTA,186.12,0,2419.56
2721,2025-06-05,11,21,4,1,UAE,Family,OTA,203.02,0,2233.22
2722,2026-01-26,14,158,3,1,France,Standard,OTA,100.14,0,1401.96
2723,2025-10-05,8,146,4,0,Spain,Standard,Travel Agency,45.0,0,360.0
2724,2025-08-24,3,169,4,0,Portugal,Superior,OTA,134.45,0,403.35
2725,2026-04-12,1,180,2,0,France,Standard,Direct,73.24,1,0.0
2726,2026-04-20,14,68,3,0,Portugal,Superior,Travel Agency,75.26,0,1053.64
2727,2025-07-15,9,118,1,0,UAE,Standard,Travel Agency,113.8,0,1024.2
2728,2025-12-09,3,11,2,2,Spain,Superior,Corporate,162.49,0,487.47
2729,2025-01-17,13,97,1,0,Spain,Superior,OTA,112.28,0,1459.64
2730,2025-09-26,1,107,2,0,Portugal,Deluxe,Corporate,140.49,0,140.49
2731,2026-02-13,12,155,2,0,Spain,Deluxe,Direct,130.5,0,1566.0
2732,2026-05-30,12,149,3,0,Egypt,Family,Travel Agency,193.38,0,2320.56
2733,2025-07-29,1,24,2,0,UAE,Family,OTA,200.76,0,200.76
2734,2025-08-14,9,143,2,2,Portugal,Family,Travel Agency,165.5,0,1489.5
2735,2026-03-12,12,157,3,0,Italy,Superior,Corporate,149.93,0,1799.16
2736,2025-02-23,7,165,2,0,Spain,Standard,Direct,96.12,0,672.84
2737,2025-07-18,9,97,1,0,Portugal,Suite,Travel Agency,242.0,0,2178.0
2738,2026-04-03,2,147,3,0,Greece,Suite,Direct,248.02,0,496.04
2739,2025-08-01,6,31,4,0,UAE,Superior,OTA,85.3,0,511.8
2740,2025-10-24,5,18,3,0,Turkey,Family,Direct,193.08,0,965.4
2741,2026-01-06,4,78,2,0,Greece,Suite,Travel Agency,216.78,0,867.12
2742,2025-04-06,12,104,2,0,Spain,Suite,Travel Agency,227.4,1,0.0
2743,2025-08-15,3,168,4,1,Portugal,Standard,Travel Agency,78.18,1,0.0
2744,2026-06-07,13,132,2,2,Egypt,Deluxe,Corporate,197.23,0,2563.99
2745,2025-06-02,10,42,2,2,France,Superior,OTA,115.95,1,0.0
2746,2025-01-02,13,28,3,0,France,Superior,Travel Agency,88.98,0,1156.74
2747,2025-08-03,1,111,3,2,UAE,Family,Travel Agency,183.12,1,0.0
2748,2026-03-09,8,104,4,1,Spain,Suite,Corporate,254.51,0,2036.08
2749,2025-10-13,6,141,2,1,Turkey,Deluxe,Travel Agency,180.23,0,1081.38
2750,2026-05-02,6,37,1,0,UAE,Superior,Direct,109.39,0,656.34
2751,2026-05-05,6,88,4,0,France,Suite,Corporate,222.31,1,0.0
2752,2025-10-09,9,117,2,0,Italy,Deluxe,Corporate,205.25,1,0.0
2753,2025-06-10,7,113,2,0,Italy,Suite,Corporate,248.17,0,1737.19
2754,2026-03-11,5,85,2,0,Egypt,Deluxe,Travel Agency,129.12,0,645.6
2755,2025-03-15,13,91,4,1,Turkey,Standard,Corporate,79.17,0,1029.21
2756,2026-03-28,9,153,2,0,Spain,Standard,OTA,67.41,0,606.69
2757,2025-12-26,12,129,2,0,Italy,Family,OTA,206.95,0,2483.4
2758,2025-02-08,2,83,3,1,France,Superior,Travel Agency,124.26,0,248.52
2759,2025-05-29,3,134,2,2,Greece,Deluxe,OTA,142.18,0,426.54
2760,2026-05-07,7,105,3,0,Turkey,Family,Direct,200.77,0,1405.39
2761,2025-03-26,13,162,3,0,Turkey,Standard,OTA,77.16,0,1003.08
2762,2025-07-21,5,141,1,0,UAE,Superior,Corporate,108.6,0,543.0
2763,2025-09-05,6,134,2,1,Portugal,Standard,Travel Agency,61.68,0,370.08
2764,2025-12-01,5,69,2,0,UAE,Superior,OTA,91.49,0,457.45
2765,2026-02-07,1,157,2,1,Turkey,Family,OTA,228.02,0,228.02
2766,2026-05-23,3,12,4,0,Greece,Family,Travel Agency,199.45,0,598.35
2767,2025-03-06,2,153,4,0,UAE,Family,Corporate,129.7,0,259.4
2768,2025-06-07,13,128,2,0,France,Standard,Travel Agency,56.23,0,730.99
2769,2025-11-25,12,166,4,0,Greece,Standard,Corporate,51.45,0,617.4
2770,2026-04-10,6,81,3,0,Italy,Superior,Corporate,111.5,0,669.0
2771,2025-07-06,7,66,2,2,UAE,Family,Corporate,164.63,0,1152.41
2772,2026-06-09,5,73,4,1,Spain,Family,Direct,212.55,0,1062.75
2773,2026-05-08,14,87,1,2,Italy,Suite,Direct,231.83,0,3245.62
2774,2026-04-13,8,95,2,0,France,Suite,Travel Agency,289.63,0,2317.04
2775,2025-11-03,2,78,3,0,UAE,Superior,Direct,107.91,0,215.82
2776,2026-03-16,5,158,3,0,Greece,Suite,Travel Agency,296.35,0,1481.75
2777,2026-05-03,5,112,2,1,UAE,Family,Travel Agency,169.94,0,849.7
2778,2025-02-07,8,4,2,0,Turkey,Suite,Travel Agency,235.42,0,1883.36
2779,2025-08-04,11,78,2,1,Portugal,Family,Direct,198.83,0,2187.13
2780,2025-12-11,14,105,3,0,France,Standard,Travel Agency,99.73,0,1396.22
2781,2025-02-25,8,103,4,0,Turkey,Standard,Travel Agency,47.67,0,381.36
2782,2025-08-04,6,151,2,1,Italy,Standard,Direct,82.1,0,492.6
2783,2025-04-23,2,85,4,0,Portugal,Family,OTA,164.41,0,328.82
2784,2025-10-22,10,67,2,0,Turkey,Suite,Corporate,227.77,0,2277.7
2785,2025-05-17,3,90,2,1,UAE,Family,Travel Agency,176.98,0,530.94
2786,2025-04-17,4,87,2,1,Turkey,Standard,Corporate,72.8,0,291.2
2787,2025-12-03,11,95,2,0,UAE,Superior,OTA,114.58,0,1260.38
2788,2025-05-29,9,93,2,0,Spain,Suite,Travel Agency,215.21,0,1936.89
2789,2026-05-13,12,153,2,1,UAE,Suite,Direct,202.42,0,2429.04
2790,2026-02-23,7,11,2,2,Turkey,Standard,OTA,104.89,1,0.0
2791,2026-02-25,3,61,2,0,Portugal,Standard,Travel Agency,109.11,0,327.33
2792,2025-01-19,8,26,2,1,Portugal,Standard,Travel Agency,103.14,0,825.12
2793,2026-05-20,11,151,2,0,Turkey,Standard,Travel Agency,80.86,0,889.46
2794,2025-11-24,10,87,1,2,Greece,Family,Travel Agency,165.94,0,1659.4
2795,2026-01-17,12,103,1,0,Portugal,Standard,OTA,64.54,0,774.48
2796,2026-02-02,2,4,1,1,UAE,Suite,Direct,220.13,0,440.26
2797,2025-02-10,13,26,2,0,Egypt,Family,Travel Agency,172.93,0,2248.09
2798,2025-02-04,8,139,2,2,France,Suite,Travel Agency,268.4,0,2147.2
2799,2025-11-18,11,25,2,0,Italy,Deluxe,OTA,132.57,0,1458.27
2800,2026-03-11,8,102,4,0,UAE,Superior,Corporate,138.45,0,1107.6
2801,2026-05-14,4,94,4,0,Egypt,Standard,Corporate,45.0,0,180.0
2802,2025-03-01,8,32,2,2,Greece,Deluxe,Direct,155.88,0,1247.04
2803,2025-08-07,4,88,1,0,Spain,Standard,Travel Agency,91.01,0,364.04
2804,2025-07-14,1,154,2,0,France,Family,Travel Agency,161.98,1,0.0
2805,2025-08-21,7,103,4,0,UAE,Family,Corporate,148.74,1,0.0
2806,2026-03-29,13,16,4,0,Spain,Superior,Direct,131.15,0,1704.95
2807,2025-02-22,8,172,4,0,UAE,Family,Travel Agency,176.05,0,1408.4
2808,2025-06-07,7,6,3,0,UAE,Superior,Corporate,175.92,1,0.0
2809,2025-08-31,12,120,3,0,Italy,Superior,Corporate,138.84,0,1666.08
2810,2026-03-16,10,26,1,0,France,Superior,OTA,139.06,0,1390.6
2811,2025-03-19,5,160,4,0,UAE,Superior,Corporate,50.1,0,250.5
2812,2025-03-26,2,149,2,2,France,Deluxe,Travel Agency,133.03,0,266.06
2813,2026-02-08,13,81,2,0,Turkey,Family,Travel Agency,146.06,0,1898.78
2814,2025-08-08,3,95,4,0,Turkey,Deluxe,Direct,100.48,1,0.0
2815,2025-04-23,9,24,4,2,UAE,Standard,OTA,79.04,0,711.36
2816,2026-01-27,8,48,3,0,UAE,Superior,Direct,130.47,0,1043.76
2817,2025-07-31,9,165,4,2,Italy,Suite,OTA,215.92,0,1943.28
2818,2026-04-01,14,109,3,0,Italy,Suite,Travel Agency,191.7,0,2683.8
2819,2026-05-24,2,66,2,0,France,Standard,Direct,57.78,0,115.56
2820,2025-09-25,11,133,2,0,Greece,Deluxe,Travel Agency,146.01,0,1606.11
2821,2025-03-03,2,28,2,1,France,Suite,OTA,234.19,0,468.38
2822,2026-02-03,1,50,1,2,Portugal,Family,Travel Agency,175.26,0,175.26
2823,2026-04-25,8,11,4,2,Spain,Family,Corporate,185.47,0,1483.76
2824,2026-03-22,2,139,2,1,Egypt,Superior,Travel Agency,109.65,0,219.3
2825,2025-01-03,8,107,4,1,Italy,Family,OTA,196.98,0,1575.84
2826,2025-04-07,8,37,1,0,Egypt,Suite,Direct,216.34,0,1730.72
2827,2025-11-03,2,128,2,2,Greece,Standard,OTA,73.17,0,146.34
2828,2025-06-15,7,76,4,0,Egypt,Deluxe,Corporate,164.63,0,1152.41
2829,2026-04-24,5,27,3,2,Italy,Family,Direct,182.03,0,910.15
2830,2025-11-27,12,175,2,2,Spain,Family,Travel Agency,220.81,0,2649.72
2831,2025-02-03,10,124,4,0,Greece,Deluxe,OTA,127.29,0,1272.9
2832,2025-12-11,14,169,1,2,Portugal,Standard,Direct,95.1,0,1331.4
2833,2025-03-12,12,95,3,2,Italy,Superior,Corporate,94.25,0,1131.0
2834,2025-05-26,10,100,2,0,Portugal,Deluxe,OTA,131.65,0,1316.5
2835,2025-05-01,6,63,1,2,Greece,Family,OTA,202.11,0,1212.66
2836,2025-12-16,3,102,1,0,France,Standard,Corporate,79.37,0,238.11
2837,2025-01-26,9,130,2,0,Turkey,Suite,Direct,246.59,0,2219.31
2838,2025-05-25,14,154,2,0,UAE,Suite,OTA,226.03,0,3164.42
2839,2026-05-31,14,76,2,2,Italy,Standard,Corporate,67.39,0,943.46
2840,2026-01-06,8,61,2,0,Portugal,Deluxe,Travel Agency,112.0,0,896.0
2841,2025-09-17,7,146,2,0,Italy,Standard,OTA,84.55,1,0.0
2842,2025-03-25,5,12,1,0,Greece,Superior,Direct,84.1,0,420.5
2843,2025-12-05,6,131,4,2,Portugal,Suite,Direct,236.46,0,1418.76
2844,2025-08-14,6,154,2,0,Portugal,Family,Direct,196.95,0,1181.7
2845,2026-05-13,12,6,2,0,UAE,Family,Corporate,130.8,0,1569.6
2846,2025-02-28,10,77,1,0,Turkey,Family,Direct,249.82,0,2498.2
2847,2025-12-04,2,100,2,2,Greece,Suite,Travel Agency,221.17,0,442.34
2848,2025-08-02,4,114,2,2,Turkey,Standard,Corporate,77.16,0,308.64
2849,2026-02-18,8,118,4,1,Spain,Standard,Corporate,86.56,0,692.48
2850,2025-10-14,4,79,2,2,Portugal,Superior,Direct,90.4,0,361.6
2851,2026-04-29,13,60,1,0,Greece,Superior,Travel Agency,98.23,0,1276.99
2852,2026-03-07,12,115,2,1,Turkey,Deluxe,Direct,178.03,0,2136.36
2853,2025-01-01,5,138,2,2,Spain,Suite,Travel Agency,258.93,0,1294.65
2854,2026-03-26,12,55,1,2,Italy,Deluxe,Corporate,143.68,0,1724.16
2855,2025-01-21,14,87,2,0,Portugal,Standard,Corporate,79.95,0,1119.3
2856,2026-01-04,14,148,4,0,Portugal,Family,Direct,178.5,0,2499.0
2857,2025-04-18,2,13,2,2,Portugal,Family,Travel Agency,188.94,0,377.88
2858,2026-04-06,6,74,4,0,Egypt,Deluxe,Corporate,165.81,0,994.86
2859,2025-06-03,9,144,2,0,France,Family,OTA,190.1,0,1710.9
2860,2025-10-31,9,86,2,0,Greece,Suite,Direct,229.75,0,2067.75
2861,2026-06-04,5,175,2,2,UAE,Family,Direct,177.69,0,888.45
2862,2026-03-21,7,151,4,2,France,Family,Direct,199.96,0,1399.72
2863,2025-08-12,9,33,2,2,Portugal,Standard,Corporate,135.16,0,1216.44
2864,2026-03-28,8,112,3,0,Portugal,Standard,OTA,81.99,0,655.92
2865,2026-02-21,3,96,2,1,Portugal,Suite,OTA,226.49,1,0.0
2866,2026-03-31,2,171,1,0,Portugal,Superior,Travel Agency,89.96,0,179.92
2867,2025-05-07,3,141,3,1,France,Superior,Direct,125.31,0,375.93
2868,2026-02-21,9,167,2,0,Greece,Superior,OTA,71.01,1,0.0
2869,2025-07-17,11,61,1,0,Greece,Suite,OTA,255.57,0,2811.27
2870,2025-09-16,5,97,1,1,Spain,Family,Travel Agency,191.04,0,955.2
2871,2025-08-21,11,0,2,2,UAE,Superior,OTA,97.33,0,1070.63
2872,2025-12-16,8,137,2,0,France,Suite,Travel Agency,246.0,0,1968.0
2873,2025-04-03,3,129,2,0,Portugal,Standard,Direct,74.48,0,223.44
2874,2026-01-27,14,67,2,2,UAE,Deluxe,Corporate,116.68,0,1633.52
2875,2025-12-15,4,27,1,2,Spain,Deluxe,OTA,163.62,0,654.48
2876,2026-01-06,6,79,2,2,Spain,Deluxe,OTA,161.24,0,967.44
2877,2026-03-31,7,77,2,0,UAE,Standard,Corporate,69.18,0,484.26
2878,2026-03-11,9,135,4,1,Egypt,Standard,OTA,134.64,0,1211.76
2879,2025-02-13,4,151,2,0,Italy,Superior,Direct,110.16,0,440.64
2880,2026-05-08,1,23,3,0,Egypt,Family,OTA,128.79,0,128.79
2881,2025-05-15,9,120,3,2,Portugal,Superior,Corporate,136.4,0,1227.6
2882,2025-07-27,14,179,1,0,France,Deluxe,Travel Agency,169.71,0,2375.94
2883,2026-02-23,3,147,1,1,Egypt,Deluxe,Travel Agency,172.85,0,518.55
2884,2025-04-28,7,2,2,0,France,Suite,Direct,215.32,0,1507.24
2885,2026-04-28,1,4,2,0,Spain,Superior,Corporate,115.32,0,115.32
2886,2025-11-16,6,175,1,0,Spain,Superior,OTA,109.74,0,658.44
2887,2025-01-04,2,125,2,0,UAE,Deluxe,Direct,145.65,0,291.3
2888,2026-02-12,5,135,2,2,France,Standard,Direct,113.46,0,567.3
2889,2025-10-03,7,106,2,1,UAE,Standard,Direct,80.5,0,563.5
2890,2025-12-31,3,103,4,2,Portugal,Deluxe,Travel Agency,140.0,0,420.0
2891,2025-06-24,14,13,2,1,Spain,Family,Travel Agency,164.77,0,2306.78
2892,2025-10-27,12,138,2,0,Spain,Suite,Travel Agency,213.6,0,2563.2
2893,2026-06-04,8,36,2,2,Greece,Family,Direct,177.87,0,1422.96
2894,2026-03-13,1,22,2,0,Portugal,Suite,OTA,275.68,0,275.68
2895,2025-08-23,3,102,2,0,Turkey,Suite,Travel Agency,231.92,0,695.76
2896,2026-05-28,12,25,3,1,Spain,Standard,Travel Agency,86.72,0,1040.64
2897,2025-02-15,12,27,3,1,Portugal,Suite,Corporate,235.27,0,2823.24
2898,2025-05-16,1,158,2,0,Italy,Suite,OTA,237.84,0,237.84
2899,2025-02-17,2,143,2,2,UAE,Superior,OTA,130.91,0,261.82
2900,2025-08-21,12,38,3,1,Spain,Deluxe,OTA,123.31,0,1479.72
2901,2026-05-04,10,87,3,0,Italy,Deluxe,Travel Agency,113.08,0,1130.8
2902,2025-11-27,13,31,1,1,Greece,Suite,Corporate,266.45,1,0.0
2903,2025-03-27,5,153,2,0,Portugal,Deluxe,Corporate,136.7,0,683.5
2904,2025-11-06,12,28,2,0,Turkey,Suite,Corporate,230.29,0,2763.48
2905,2025-09-01,10,105,2,1,France,Deluxe,Direct,211.5,0,2115.0
2906,2026-06-14,9,60,4,0,France,Deluxe,Corporate,169.54,1,0.0
2907,2026-04-06,4,165,2,1,Portugal,Superior,Travel Agency,88.39,0,353.56
2908,2025-11-01,4,162,2,0,UAE,Deluxe,Corporate,178.39,0,713.56
2909,2026-06-16,8,42,3,1,UAE,Family,Direct,195.17,0,1561.36
2910,2025-12-12,7,78,2,2,Spain,Superior,Direct,45.0,0,315.0
2911,2025-08-20,5,136,4,0,Turkey,Superior,Travel Agency,113.79,0,568.95
2912,2026-04-28,10,107,1,0,Spain,Suite,Travel Agency,214.41,0,2144.1
